name,type1,type2,hp,attack,defense,special-attack,special-defense,speed,offensive_index,defensive_index,speed_percentile,physical_special_bias,physical_bulk,special_bulk,bulk_bias,offense_to_bulk_ratio,speed_to_bulk_ratio,special_bulk_percentile,physical_bulk_percentile,type_defense_normal,type_defense_fire,type_defense_water,type_defense_grass,type_defense_electric,type_defense_ice,type_defense_fighting,type_defense_poison,type_defense_ground,type_defense_flying,type_defense_psychic,type_defense_bug,type_defense_rock,type_defense_ghost,type_defense_dragon,type_defense_dark,type_defense_steel,type_defense_fairy
flygon,ground,dragon,80,100,80,80,80,100,180,200.0,0.7700934579439253,0.1111111111111111,6400,6400,0.0,0.8999999955,0.4999999975,0.4700934579439252,0.44299065420560746,1.0,2.0,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
forretress,bug,steel,75,90,140,60,60,40,150,237.5,0.10654205607476636,0.2,10500,4500,-0.4,0.6315789447091413,0.16842105192243767,0.1560747663551402,0.883177570093458,1.0,0.25,0.5,2.0,0.5,2.0,0.5,0.5,1.0,0.5,2.0,1.0,2.0,0.5,1.0,2.0,0.25,1.0
froslass,ice,ghost,70,80,70,80,70,110,160,175.0,0.8719626168224299,0.0,4900,4900,0.0,0.9142857090612245,0.6285714249795918,0.22990654205607478,0.24018691588785046,1.0,0.5,0.5,2.0,1.0,0.5,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0
frosmoth,ice,bug,70,65,60,125,90,65,190,185.0,0.32897196261682243,-0.3157894736842105,4200,6300,0.2,1.0270270214755297,0.35135134945215485,0.4411214953271028,0.14018691588785046,1.0,0.25,0.5,4.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,1.0,1.0,0.5,2.0,2.0,0.25,0.5
furfrou,normal,,75,80,60,65,90,102,145,187.5,0.8046728971962617,0.10344827586206896,4500,6750,0.2,0.773333329208889,0.5439999970986666,0.5224299065420561,0.17196261682242991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0
furret,normal,,85,76,64,45,55,90,121,161.5,0.6429906542056075,0.256198347107438,5440,4675,-0.07563025210084033,0.7492260015527802,0.5572755383450431,0.18130841121495328,0.31588785046728973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0
gallade,psychic,fighting,68,125,65,65,115,80,190,214.0,0.5214953271028038,0.3157894736842105,4420,7820,0.2777777777777778,0.8878504631408857,0.37383177395405714,0.6757009345794392,0.16728971962616823,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,0.25,0.5,2.0,1.0,1.0,2.0,0.5,0.5
galvantula,bug,electric,70,77,60,97,60,108,174,155.0,0.8457943925233645,-0.11494252873563218,4200,4200,0.0,1.1225806379188346,0.6967741890530698,0.1205607476635514,0.14018691588785046,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,2.0,0.5,0.5
garbodor,poison,,80,95,82,60,82,75,155,204.0,0.4616822429906542,0.22580645161290322,6560,6560,0.0,0.7598039178440984,0.367647057021338,0.4897196261682243,0.4672897196261682,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0
garchomp,dragon,ground,108,130,95,80,85,102,210,234.0,0.8046728971962617,0.23809523809523808,10260,9180,-0.05555555555555555,0.8974358936007013,0.43589743403462633,0.8168224299065421,0.8635514018691589,1.0,2.0,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
gardevoir,psychic,fairy,68,65,65,125,115,80,190,214.0,0.5214953271028038,-0.3157894736842105,4420,7820,0.2777777777777778,0.8878504631408857,0.37383177395405714,0.6757009345794392,0.16728971962616823,1.0,0.5,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,0.25,1.0
garganacl,rock,,100,100,130,45,90,35,145,270.0,0.08130841121495327,0.3793103448275862,13000,9000,-0.18181818181818182,0.537037035048011,0.1296296291495199,0.7953271028037383,0.9570093457943926,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0
gastrodon,water,ground,111,83,68,92,82,39,175,205.5,0.09439252336448598,-0.05142857142857143,7548,9102,0.09333333333333334,0.8515815043718662,0.1897810209743016,0.8130841121495327,0.6149532710280374,1.0,4.0,0.5,0.25,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,4.0,1.0
genesect,bug,steel,71,120,95,120,95,99,240,225.5,0.7448598130841122,0.0,6745,6745,0.0,1.0643015473866895,0.43902438829700935,0.5158878504672897,0.4953271028037383,1.0,0.25,0.5,2.0,0.5,2.0,0.5,0.5,1.0,0.5,2.0,1.0,2.0,0.5,1.0,2.0,0.25,1.0
gengar,ghost,poison,60,65,60,130,75,110,195,165.0,0.8719626168224299,-0.3333333333333333,3600,4500,0.1111111111111111,1.1818181746556475,0.6666666626262626,0.1560747663551402,0.06822429906542056,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0
gholdengo,steel,ghost,87,60,95,133,91,84,193,229.5,0.5598130841121496,-0.37823834196891193,8265,7917,-0.021505376344086023,0.8409586020001804,0.36601307030059665,0.685981308411215,0.7121495327102804,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0
gigalith,rock,,85,135,130,60,80,25,195,252.5,0.018691588785046728,0.38461538461538464,11050,6800,-0.23809523809523808,0.7722772246642486,0.0990099005979806,0.5308411214953271,0.9074766355140187,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0
glaceon,ice,,65,60,110,130,95,65,190,237.5,0.32897196261682243,-0.3684210526315789,7150,6175,-0.07317073170731707,0.799999996631579,0.2736842093739612,0.42149532710280374,0.5514018691588785,1.0,0.5,0.5,2.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0
glalie,ice,,80,80,80,80,80,80,160,200.0,0.5214953271028038,0.0,6400,6400,0.0,0.799999996,0.399999998,0.4700934579439252,0.44299065420560746,1.0,0.5,0.5,2.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0
glastrier,ice,,100,145,130,65,110,30,210,290.0,0.044859813084112146,0.38095238095238093,13000,11000,-0.08333333333333333,0.7241379285374554,0.10344827550535078,0.9261682242990654,0.9570093457943926,1.0,0.5,0.5,2.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0
glimmora,rock,poison,83,55,90,130,81,86,185,212.5,0.6074766355140186,-0.40540540540540543,7470,6723,-0.05263157894736842,0.8705882311972318,0.4047058804484429,0.5121495327102804,0.5981308411214953,1.0,2.0,1.0,2.0,1.0,2.0,0.5,0.5,0.25,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.5,2.0
gliscor,ground,flying,75,95,125,45,75,95,140,237.5,0.702803738317757,0.35714285714285715,9375,5625,-0.25,0.5894736817285319,0.3999999983157895,0.34953271028037386,0.797196261682243,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
gogoat,grass,,123,100,62,97,81,68,197,204.5,0.3663551401869159,0.015228426395939087,7626,9963,0.13286713286713286,0.9633251786634466,0.33251833578230644,0.8710280373831776,0.6280373831775701,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,1.0
golduck,water,,80,82,78,95,80,85,177,198.0,0.5841121495327103,-0.07344632768361582,6240,6400,0.012658227848101266,0.8939393894245485,0.4292929271247832,0.4700934579439252,0.4130841121495327,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0
golem,rock,ground,80,120,130,55,65,45,175,235.0,0.14579439252336449,0.37142857142857144,10400,5200,-0.3333333333333333,0.7446808478949751,0.19148936088727933,0.2672897196261682,0.8710280373831776,1.0,4.0,1.0,0.5,2.0,2.0,0.5,2.0,0.5,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
golisopod,bug,water,75,125,140,60,90,40,185,267.5,0.10654205607476636,0.35135135135135137,10500,6750,-0.21739130434782608,0.6915887824613504,0.14953270972137306,0.5224299065420561,0.883177570093458,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,2.0,0.5,2.0,1.0,2.0,0.5,0.5,2.0,1.0,0.5
golurk,ground,ghost,89,124,80,55,80,55,179,204.5,0.2308411214953271,0.3854748603351955,7120,7120,0.0,0.8753056191916596,0.26894865394157136,0.5588785046728972,0.5383177570093458,1.0,2.0,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.5,2.0,1.0
goodra,dragon,,90,100,70,110,150,80,210,265.0,0.5214953271028038,-0.047619047619047616,6300,13500,0.36363636363636365,0.7924528271982912,0.3018867913136348,0.9813084112149533,0.42336448598130844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0
gorebyss,water,,55,84,105,114,75,52,198,207.5,0.21588785046728973,-0.15151515151515152,5775,4125,-0.16666666666666666,0.9542168628712441,0.25060240843083176,0.09719626168224299,0.3485981308411215,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0
gothitelle,psychic,,70,55,95,95,110,65,150,240.0,0.32897196261682243,-0.26666666666666666,6650,7700,0.07317073170731707,0.6249999973958333,0.2708333322048611,0.6579439252336449,0.4869158878504673,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0
gouging-fire,fire,dragon,105,115,121,65,93,91,180,266.5,0.6682242990654206,0.2777777777777778,12705,9765,-0.1308411214953271,0.6754221363023559,0.34146341335285774,0.8542056074766355,0.9495327102803738,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0
grafaiai,poison,normal,63,95,65,80,72,110,175,168.5,0.8719626168224299,0.08571428571428572,4095,4536,0.051094890510948905,1.0385756614921327,0.6528189872236262,0.16261682242990655,0.11869158878504672,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.25,0.5,1.0,1.0,0.5,2.0
granbull,fairy,,90,120,75,60,60,45,180,180.0,0.14579439252336449,0.3333333333333333,6750,5400,-0.1111111111111111,0.9999999944444445,0.24999999861111113,0.31401869158878504,0.5009345794392523,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0
grapploct,fighting,,80,118,90,70,80,42,188,210.0,0.11869158878504672,0.2553191489361702,7200,6400,-0.058823529411764705,0.8952380909750567,0.19999999904761906,0.4700934579439252,0.5663551401869159,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,0.5,2.0,1.0,1.0,2.0,1.0,0.5
great-tusk,ground,fighting,115,131,131,53,53,87,184,241.5,0.611214953271028,0.42391304347826086,15065,6095,-0.42391304347826086,0.7619047587498767,0.360248445713257,0.4093457943925234,0.9887850467289719,2.0,2.0,1.0,0.5,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,4.0,1.0,1.0,2.0,2.0,0.5
greedent,normal,,120,95,95,55,75,20,150,230.0,0.013084112149532711,0.26666666666666666,11400,9000,-0.11764705882352941,0.6521739102079396,0.08695652136105861,0.7953271028037383,0.9158878504672897,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0
greninja,water,dark,72,95,67,103,71,122,198,174.0,0.9401869158878504,-0.04040404040404041,4824,5112,0.028985507246376812,1.137931027942925,0.7011494212577619,0.25981308411214954,0.22429906542056074,1.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,1.0,2.0,0.5,2.0,2.0,0.5,0.5,2.0,0.5
grimmsnarl,dark,fairy,95,120,65,95,75,60,215,187.5,0.2775700934579439,0.11627906976744186,6175,7125,0.07142857142857142,1.146666660551111,0.31999999829333337,0.5663551401869159,0.40654205607476634,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,2.0,1.0,0.5,0.5
groudon,ground,,100,150,140,100,90,90,250,280.0,0.6429906542056075,0.2,14000,9000,-0.21739130434782608,0.8928571396683673,0.3214285702806122,0.7953271028037383,0.9738317757009346,1.0,2.0,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
grumpig,psychic,,80,45,65,90,110,80,135,215.0,0.5214953271028038,-0.3333333333333333,5200,8800,0.2571428571428571,0.6279069738236885,0.3720930215251487,0.7728971962616823,0.27102803738317754,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0
gumshoos,normal,,88,110,60,55,60,45,165,164.0,0.14579439252336449,0.3333333333333333,5280,5280,0.0,1.0060975548408686,0.2743902422293278,0.29158878504672897,0.28785046728971964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0
guzzlord,dark,dragon,223,101,53,97,53,43,198,217.5,0.12429906542056075,0.020202020202020204,11819,11819,0.0,0.9103448234007134,0.19770114851631657,0.9476635514018692,0.9289719626168225,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5
gyarados,water,flying,95,125,79,60,100,81,185,226.5,0.5495327102803739,0.35135135135135137,7505,9500,0.11731843575418995,0.8167770383365253,0.357615892460857,0.8308411214953271,0.6102803738317757,1.0,2.0,0.5,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0
hariyama,fighting,,144,120,60,40,60,50,160,192.0,0.19065420560747665,0.5,8640,8640,0.0,0.8333333289930556,0.26041666531032986,0.7663551401869159,0.7439252336448599,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,0.5,2.0,1.0,1.0,2.0,1.0,0.5
hatterene,psychic,fairy,57,90,95,136,103,29,226,226.5,0.024299065420560748,-0.20353982300884957,5415,5871,0.04040404040404041,0.9977924900759714,0.12803531952302288,0.37383177570093457,0.31401869158878504,1.0,0.5,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,0.25,1.0
hawlucha,fighting,flying,78,92,75,74,63,118,166,177.0,0.9158878504672897,0.10843373493975904,5850,4914,-0.08695652173913043,0.9378531020460277,0.6666666629001884,0.23738317757009345,0.3579439252336449,2.0,1.0,1.0,2.0,0.5,2.0,2.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,0.5,0.5
haxorus,dragon,,76,147,90,60,70,97,207,198.0,0.7299065420560747,0.42028985507246375,6840,5320,-0.125,1.045454540174472,0.4898989874247526,0.29439252336448596,0.514018691588785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0
heatmor,fire,,85,97,66,105,66,65,202,174.5,0.32897196261682243,-0.039603960396039604,5610,5610,0.0,1.1575931165753977,0.3724928345415883,0.3448598130841122,0.3364485981308411,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0,1.0
heatran,fire,steel,91,90,106,130,106,77,220,257.5,0.48317757009345796,-0.18181818181818182,9646,9646,0.0,0.8543689287208974,0.2990291250523141,0.8411214953271028,0.811214953271028,1.0,0.25,0.25,2.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0
heliolisk,electric,normal,62,55,52,109,94,109,164,177.0,0.8551401869158879,-0.32926829268292684,3224,5828,0.2876712328767123,0.9265536670816177,0.6158192055603435,0.3663551401869159,0.052336448598130844,1.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0
heracross,bug,fighting,80,125,75,40,95,85,165,210.0,0.5841121495327103,0.5151515151515151,6000,7600,0.11764705882352941,0.7857142819727891,0.4047619028344671,0.6364485981308411,0.38691588785046727,2.0,0.5,1.0,2.0,1.0,2.0,0.5,0.25,1.0,0.25,1.0,0.5,2.0,0.5,1.0,4.0,0.5,0.25
hippowdon,ground,,108,112,118,68,72,47,180,244.0,0.16261682242990655,0.24444444444444444,12744,7776,-0.24210526315789474,0.737704915009406,0.1926229500302338,0.6654205607476635,0.9514018691588785,1.0,2.0,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
hitmonchan,fighting,,50,105,79,35,110,76,140,214.0,0.4794392523364486,0.5,3950,5500,0.164021164021164,0.6542056044196,0.35514018525635427,0.3252336448598131,0.10654205607476636,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,0.5,2.0,1.0,1.0,2.0,1.0,0.5
hitmonlee,fighting,,50,120,53,35,110,87,155,188.0,0.611214953271028,0.5483870967741935,2650,5500,0.3496932515337423,0.8244680807209145,0.4627659549852875,0.3252336448598131,0.028037383177570093,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,0.5,2.0,1.0,1.0,2.0,1.0,0.5
hitmontop,fighting,,50,95,95,35,110,70,130,230.0,0.3981308411214953,0.46153846153846156,4750,5500,0.07317073170731707,0.5652173888468809,0.3043478247637051,0.3252336448598131,0.20934579439252338,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,0.5,2.0,1.0,1.0,2.0,1.0,0.5
ho-oh,fire,flying,106,130,90,110,154,90,240,297.0,0.6429906542056075,0.08333333333333333,9540,16324,0.26229508196721313,0.8080808053599973,0.303030302009999,0.9953271028037384,0.8046728971962617,1.0,0.5,0.5,4.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,4.0,0.25,1.0,0.5,1.0,1.0,1.0
honchkrow,dark,flying,100,125,52,105,52,71,230,154.0,0.4289719626168224,0.08695652173913043,5200,5200,0.0,1.4935064838083996,0.46103895804520156,0.2672897196261682,0.27102803738317754,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0,1.0,0.5,0.5,0.5
hoopa,psychic,ghost,80,110,60,150,130,70,260,230.0,0.3981308411214953,-0.15384615384615385,4800,10400,0.3684210526315789,1.1304347776937618,0.3043478247637051,0.897196261682243,0.2177570093457944,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,1.0
houndoom,dark,fire,75,90,50,110,80,95,200,167.5,0.702803738317757,-0.1,3750,6000,0.23076923076923078,1.1940298436177323,0.5671641757184228,0.39158878504672895,0.0794392523364486,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,2.0,1.0,0.5,2.0,0.5,0.5,2.0,0.5
houndstone,ghost,,72,101,100,50,97,68,151,233.0,0.3663551401869159,0.33774834437086093,7200,6984,-0.015228426395939087,0.6480686667464864,0.291845492309676,0.5439252336448598,0.5663551401869159,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0
huntail,water,,55,104,105,94,75,52,198,207.5,0.21588785046728973,0.050505050505050504,5775,4125,-0.16666666666666666,0.9542168628712441,0.25060240843083176,0.09719626168224299,0.3485981308411215,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0
hydrapple,grass,dragon,106,80,110,120,80,44,200,243.0,0.12990654205607477,-0.2,11660,8480,-0.15789473684210525,0.8230452641026944,0.18106995810259277,0.7439252336448599,0.9233644859813084,1.0,0.5,2.0,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.25,1.0
hydreigon,dark,dragon,92,105,90,125,90,98,230,226.0,0.7383177570093458,-0.08695652173913043,8280,8280,0.0,1.0176991105411544,0.43362831666536145,0.7261682242990655,0.7149532710280374,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5
hypno,psychic,,85,73,70,73,115,67,146,227.5,0.35887850467289717,0.0,5950,9775,0.24324324324324326,0.6417582389373264,0.29450549321096486,0.8570093457943925,0.3728971962616822,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0
illumise,bug,,65,47,75,73,85,85,120,192.5,0.5841121495327103,-0.21666666666666667,4875,5525,0.0625,0.6233766201383033,0.4415584392646315,0.33084112149532713,0.22897196261682243,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,2.0,0.5,0.5
incineroar,fire,dark,95,115,90,80,90,60,195,227.5,0.2775700934579439,0.1794871794871795,8550,8550,0.0,0.8571428533751962,0.26373626257698346,0.7551401869158878,0.7411214953271028,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,2.0,1.0,0.5,2.0,0.5,0.5,2.0,0.5
infernape,fire,fighting,76,104,71,104,71,108,208,180.0,0.8457943925233645,0.0,5396,5396,0.0,1.1555555491358025,0.5999999966666667,0.30654205607476637,0.30280373831775703,2.0,0.5,0.5,2.0,1.0,4.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,2.0,0.5
inteleon,water,,70,85,65,125,65,120,210,165.0,0.9271028037383178,-0.19047619047619047,4550,4550,0.0,1.2727272650137742,0.7272727228650138,0.17009345794392525,0.18317757009345795,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0
iron-boulder,rock,psychic,90,120,80,68,108,124,188,233.0,0.9467289719626168,0.2765957446808511,7200,9720,0.14893617021276595,0.8068669493267513,0.5321888389176445,0.8448598130841122,0.5663551401869159,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.25,1.0
iron-bundle,ice,water,56,80,114,124,60,136,204,202.0,0.9822429906542056,-0.21568627450980393,6384,3360,-0.3103448275862069,1.0099009850995,0.6732673233996668,0.048598130841121495,0.4373831775700935,1.0,1.0,0.25,1.0,1.0,0.5,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
iron-crown,steel,psychic,90,72,100,122,108,98,194,253.0,0.7383177570093458,-0.25773195876288657,9000,9720,0.038461538461538464,0.7667984159415082,0.3873517771250918,0.8448598130841122,0.77196261682243,1.0,0.5,0.5,1.0,0.5,2.0,2.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.25,2.0
iron-hands,fighting,electric,154,140,108,50,68,50,190,253.0,0.19065420560747665,0.47368421052631576,16632,10472,-0.22727272727272727,0.7509881393241575,0.19762845771688356,0.9065420560747663,0.9925233644859813,2.0,1.0,2.0,0.5,0.5,2.0,1.0,0.5,1.0,1.0,0.5,0.5,2.0,1.0,0.5,2.0,1.0,0.5
iron-jugulis,dark,flying,94,80,86,122,80,108,202,213.0,0.8457943925233645,-0.2079207920792079,8084,7520,-0.03614457831325301,0.9483568030593578,0.5070422511406467,0.6261682242990654,0.6915887850467289,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0,1.0,0.5,0.5,0.5
iron-leaves,grass,psychic,90,130,88,70,108,104,200,241.0,0.8121495327102803,0.3,7920,9720,0.10204081632653061,0.8298755152287323,0.4315352679189408,0.8448598130841122,0.6598130841121496,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,0.5,1.0,0.25,1.0
iron-moth,fire,poison,80,70,60,140,110,110,210,210.0,0.8719626168224299,-0.3333333333333333,4800,8800,0.29411764705882354,0.9999999952380952,0.5238095213151928,0.7728971962616823,0.2177570093457944,1.0,0.5,0.5,4.0,1.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,0.25,0.5,0.5,1.0,2.0,2.0
iron-thorns,rock,electric,100,134,110,70,84,72,204,244.0,0.4355140186915888,0.3137254901960784,11000,8400,-0.13402061855670103,0.8360655703439935,0.29508196600376246,0.7373831775700934,0.9,1.0,2.0,2.0,0.5,0.5,2.0,0.5,1.0,0.5,4.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0
iron-treads,ground,steel,90,112,120,72,70,106,184,235.0,0.8355140186915888,0.21739130434782608,10800,6300,-0.2631578947368421,0.782978720072431,0.4510638278678135,0.4411214953271028,0.8943925233644859,1.0,1.0,0.5,0.5,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0
iron-valiant,fairy,fighting,74,130,90,120,60,116,250,187.0,0.9102803738317757,0.04,6660,4440,-0.2,1.336898388572736,0.6203208522977495,0.14766355140186915,0.4897196261682243,2.0,0.5,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,0.5,2.0,1.0,2.0,4.0,0.5,0.5
jellicent,water,ghost,100,60,70,85,105,60,145,225.0,0.2775700934579439,-0.1724137931034483,7000,10500,0.2,0.6444444415802469,0.2666666654814815,0.9093457943925234,0.5280373831775701,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.5,0.5,2.0,1.0
jirachi,steel,psychic,100,100,100,100,100,100,200,250.0,0.7700934579439253,0.0,10000,10000,0.0,0.7999999968,0.3999999984,0.883177570093458,0.8467289719626169,1.0,0.5,0.5,1.0,0.5,2.0,2.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.25,2.0
jolteon,electric,,65,65,60,110,95,130,175,187.5,0.9663551401869159,-0.2571428571428571,3900,6175,0.22580645161290322,0.9333333283555556,0.6933333296355556,0.42149532710280374,0.09626168224299066,1.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
